"area_code","bezirk","time","population_total","unemp","outside_labour_force","unemp_rate","rental_price","gross_income","download_speed","flood_risk","nuts3","gdp","schools","area_in_km2","pop_density","real_estate_price","duration_car_in_min_urban_centre","duration_train_in_min_urban_centre","c_500","c_1000","c_10_19","c_20_49","c_50_99","c_250_499","c_100_250","rural_level","district_type","land_price","universities_within_5km","fhs_within_5km","year","rental_rate","w_permit_1_2","w_permit_3_10","w_permit_11","green_ratio","green_with_arable_ratio"
307,"Bruck an der Leitha <307>",2022,106636,2868,51997,0.0524899796848405,12.6,41546.5462042884,1759.49552096034,0.142897014349429,"AT127",54900,52,703.11,151.663324373142,3359,36.1,46.7833333333333,5,4,312,183,63,15,39,102,"urban",230.9,0,0,2022,30.2588369862003,988,26,27,0.198915927954379,0.80553046129524
308,"G nserndorf <308>",2022,106846,3335,52370,0.0612196196490198,10.8,40067.1537457051,1867.9313333517,0.0329227558990769,"AT126",35600,71,1271.4,84.0380682711971,3520,42.1166666666667,52.9166666666667,0,1,233,133,28,8,14,310,"rural",148.9,0,0,2022,13.5777732636516,1258,16,37,0.129109219612444,0.822702183447374
309,"Gm nd <309>",2022,36085,765,18300,0.0430137756536407,8.1,35955.1805987578,1060.10112280333,0.0228812538368364,"AT124",36600,38,786.39,45.8869009015883,796,71.75,240,1,3,90,67,19,1,10,420,"rural",27.4,0,0,2022,14.1575717181816,265,3,0,0.52957383573351,0.736750130744799
310,"Hollabrunn <310>",2022,51646,968,26330,0.0382366882603887,9.6,38730.6845818483,1100.90247852714,0.00671376273213172,"AT125",28500,51,1010.88,51.0901392845837,3617,52.65,71.45,1,0,117,77,21,1,8,420,"rural",56.9,0,0,2022,12.5309911398974,707,27,30,0.195126842474682,0.770510378020656
311,"Horn <311>",2022,30790,273,15681,0.0180687007743729,8.8,37665.3645242732,1038.70349006801,0.00809714765436596,"AT124",36600,38,784,39.2729591836735,1487,70.5166666666667,125.1,0,1,79,48,10,2,13,420,"rural",46.8,0,0,2022,13.7977658307311,281,6,1,0.291858892526259,0.886674166108422
312,"Korneuburg <312>",2022,91982,2005,43552,0.0413999587032831,12.6,45976.2499307876,1321.18839513677,0.15339129259168,"AT126",35600,47,661.84,138.979209476611,4864,27.7333333333333,40.0666666666667,3,0,261,145,40,13,28,310,"rural",272,0,0,2022,18.8904108111606,859,55,53,0.19711888319596,0.817331254176877
313,"Krems rural area <313>",2022,56612,706,27295,0.0240815908858342,10.1,38203.1850380416,1123.44925741095,0.0749428522975496,"AT124",36600,44,923.92,61.2737033509395,3662,60.1333333333333,95,0,0,119,102,26,0,4,410,"rural",63.2,0,0,2022,13.6629592535976,601,28,9,0.495947106111117,0.75384941297149
314,"Lilienfeld <314>",2022,25402,611,12585,0.0476710618709526,8,36240.4893539444,572.093840751827,0.0293676858514716,"AT122",35000,26,931.65,27.2656040358504,1372,72.4333333333333,94.5166666666667,0,1,54,39,13,4,11,430,"rural",63.5,0,0,2022,23.970744367111,108,2,4,0.810334885310324,0.811819230276366
315,"Melk <315>",2022,78505,1084,37618,0.0265120943087045,8.8,36391.5271246391,1112.21563829641,0.0776619566850038,"AT121",38500,64,1013.56,77.4547140771143,1549,64.0666666666667,60.3166666666667,2,0,190,146,50,4,19,410,"rural",51.7,0,0,2022,19.2228083903375,823,27,22,0.41027381980077,0.685548561063853
316,"Mistelbach <316>",2022,76073,1565,38143,0.0412602161877142,10.7,40684.7788526738,956.519735469376,0.00728734999752324,"AT125",28500,75,1291.72,58.8927941039854,4014,55.0833333333333,95.7166666666667,1,1,192,130,20,8,16,420,"rural",73.5,0,0,2022,9.94754881595347,797,36,10,0.145722981590004,0.801120404347044
317,"M dling <317>",2022,119627,2440,57567,0.0393167902030293,13.9,50250.3578006026,2016.6065746859,0.0257564462412178,"AT127",54900,57,276.99,431.88201740135,3847,38.4166666666667,35.4166666666667,10,14,462,277,101,23,72,102,"urban",580.5,0,0,2022,26.7823150646384,764,34,60,0.438645716423494,0.650542461653573
318,"Neunkirchen <318>",2022,86499,2409,43293,0.0557561449798639,8.6,38178.4314534192,1199.8175656131,0.0328645858462242,"AT122",35000,77,1146.92,75.4185121891675,1809,50.4333333333333,56,2,0,215,105,41,8,18,410,"rural",84.3,0,0,2022,25.3401750125991,658,23,27,0.69715768595619,0.765686026090224
319,"Sankt P lten rural area <319>",2022,132605,2597,64346,0.038046264961397,10.3,41402.7063382911,1319.19787932093,0.0406728682735807,"AT123",49200,81,1286.88,103.043795847321,2981,55.55,36.5166666666667,1,3,283,152,53,6,27,310,"rural",107.6,0,0,2022,20.3645895566973,1115,58,57,0.42202882570686,0.685642277703394
320,"Scheibbs <320>",2022,41583,482,19900,0.0222293963012498,9.3,36265.4017744194,973.750341373432,0.0264749707440012,"AT121",38500,32,1023.46,40.6298243214195,1586,66.2,107.683333333333,0,1,123,70,23,8,13,420,"rural",58.1,0,0,2022,19.2148268140455,256,19,2,0.6186668746831,0.676186668746831
321,"Tulln <321>",2022,106827,1755,52013,0.0320173678257379,12.9,45047.9153870488,1729.54444744465,0.172259583727956,"AT126",35600,64,734.42,145.457640042483,4353,43.2666666666667,44.8166666666667,4,1,276,149,42,6,25,310,"rural",168.7,0,0,2022,19.2194647023164,1290,87,46,0.288164828597816,0.728608681479872
322,"Waidhofen an der Thaya <322>",2022,25511,460,12578,0.035567927008428,8.4,35156.522202391,1037.92902723041,0.0194313007391686,"AT124",36600,28,669.03,38.1313244548077,1142,101.833333333333,600,0,0,79,50,18,6,5,430,"rural",26.5,0,0,2022,10.0293140512019,219,3,1,0.282831659398599,0.849634570677526
323,"Wiener Neustadt rural area <323>",2022,79523,1968,38791,0.0483158204851223,9.5,39901.3096253558,1705.6764744049,0.0232986069506135,"AT122",35000,59,969.84,81.9959993400973,3399,44.9166666666667,40.9,3,0,189,99,41,6,20,410,"rural",110,0,0,2022,20.5371737084551,1005,38,23,0.617116740226327,0.789152216202648
325,"Zwettl <325>",2022,41731,456,20176,0.0211551844119694,8.6,35326.6411828067,997.456755666819,0.00799307038780939,"AT124",36600,60,1399.9,29.809986427602,2100,85.0166666666667,600,1,1,100,81,17,5,11,430,"rural",26.8,0,0,2022,11.0035148124238,339,6,1,0.47395461681176,0.786563436563437
401,"Linz urban area <401>",2022,207247,7442,97450,0.0677796296802281,12.1,37553.0195514172,1801.18757742148,0.0973964419052788,"AT312",64200,139,95.99,2159.04781748099,3726,0,0,33,34,644,449,160,59,144,101,"urban",529.5,3,2,2022,73.1322653982356,173,93,116,0.223176661264182,0.366207455429498
402,"Steyr urban area <402>",2022,37879,1636,18572,0.0847361060755167,9.5,37459.438272519,1392.52203053435,0.121649201456724,"AT314",47800,35,26.56,1426.1671686747,2352,35.05,41.2666666666667,3,4,104,50,19,5,11,102,"urban",234.7,0,1,2022,63.879439917728,51,8,0,0.114108640174991,0.359825009114109
403,"Wels urban area <403>",2022,63181,2345,30169,0.0710347752332485,11.4,34865.3080028965,1449.25681359045,0.0123830205594677,"AT312",64200,41,45.92,1375.89285714286,2711,26.4166666666667,23.8,7,9,225,123,65,24,32,102,"urban",292.7,0,1,2022,54.2885596912735,313,15,40,0.0753623188405797,0.397929606625259
404,"Braunau <404>",2022,107732,2242,50320,0.0390510694628301,10.9,36020.4182013053,1073.37001384653,0.0324718163624351,"AT311",44800,83,1040.84,103.504861458053,3360,60.55,60.9333333333333,8,4,278,166,51,11,27,410,"rural",111.4,0,0,2022,21.5515980399327,1214,118,46,0.344540953621329,0.64625609300633
405,"Eferding <405>",2022,33422,393,15705,0.0221820850031044,9.9,38352.6619857616,915.223302125718,0.199644605695842,"AT312",64200,21,259.72,128.684737409518,2701,29.7333333333333,40.7833333333333,1,0,85,62,23,5,10,410,"rural",124.6,0,0,2022,20.3119000502112,269,15,5,0.218049369668604,0.683739714652374
406,"Freistadt <406>",2022,67163,797,31760,0.0225122164788295,9,39210.2892005754,792.551660969213,0.0005132699962342,"AT313",33300,56,993.96,67.5711296229225,2897,37.1833333333333,50.783333333333,0,0,154,105,38,4,19,310,"rural",83.8,0,0,2022,18.7836842880283,633,18,25,0.475833948824833,0.596638910529458
407,"Gmunden <407>",2022,102335,1500,49907,0.0286106660563058,12,39130.779284462,756.42210746815,0.0108535684505613,"AT315",43700,70,1431.58,71.4839547912097,3921,49.1666666666667,54.4666666666667,3,0,290,179,62,15,52,410,"rural",175.3,0,0,2022,23.8322137921036,650,95,34,0.698923824777319,0.762082385006603
408,"Grieskirchen <408>",2022,65660,772,30492,0.0219517743403094,10.5,38402.312677232,1079.79550916864,0.0139504943403892,"AT311",44800,51,579.06,113.390667633751,3512,40.0333333333333,37.6166666666667,0,1,212,107,44,10,22,410,"rural",74.3,0,0,2022,16.9206857004889,737,29,20,0.148885515147333,0.627354909944103
409,"Kirchdorf <409>",2022,57505,899,27199,0.029664092918894,9.1,37634.6607178428,1078.94887698132,0.0221668711226634,"AT311",44800,50,1240.01,46.3746260110806,3653,34.2833333333333,45.7666666666667,4,1,150,98,31,7,23,410,"rural",101.7,0,0,2022,23.8210024277277,450,32,10,0.628260574132845,0.745933025828783
410,"Linz rural area <410>",2022,153611,3238,71991,0.0396716491056114,10.9,41453.010897607,1240.94347171631,0.0528371644683227,"AT312",64200,64,460.41,333.639582111596,3350,13.5333333333333,26.45,9,6,388,244,97,30,59,310,"rural",241.2,0,0,2022,34.5376197254768,1278,82,91,0.139209169054441,0.756148997134671
411,"Perg <411>",2022,69827,1036,32809,0.027986385001891,9.2,39234.4382433546,920.10042593722,0.0910917768327634,"AT313",33300,53,613.52,113.813730603729,2208,29.95,40,2,2,165,115,38,6,19,410,"rural",97.3,0,0,2022,22.3268077626412,616,19,12,0.365982716008426,0.606415976910445
412,"Ried <412>",2022,62252,935,28934,0.0280629089381115,10.2,36248.6009890864,1056.00272836681,0.0337973633702832,"AT311",44800,63,584.96,106.420951859956,3166,73.7333333333333,70.85,5,3,191,132,44,11,22,410,"rural",65.1,0,0,2022,20.3542775438875,646,54,35,0.181988131581655,0.653346139333859
413,"Rohrbach <413>",2022,56838,499,27065,0.0167601518154032,8.6,37991.5731290027,715.631767856753,0.0042500021239384,"AT313",33300,57,817.58,69.5198023435016,2044,46.3166666666667,114.583333333333,2,0,154,103,35,4,25,420,"rural",41.7,0,0,2022,14.4876695114927,520,14,15,0.398967413670545,0.533777295571601
414,"Sch rding <414>",2022,57497,728,27751,0.0244738788408526,8.5,35829.6859693421,1107.9287993734,0.0436753164242837,"AT311",44800,49,618.44,92.9710238665028,3170,72.2166666666667,51.4166666666667,2,1,154,105,42,3,20,430,"rural",46.8,0,0,2022,16.2458666299256,643,23,24,0.252061558719447,0.591934820179409
415,"Steyr rural area <415>",2022,61209,1064,29608,0.0336698205752982,9.8,40934.9846802212,581.085618871108,0.00534668069566055,"AT314",47800,36,971.73,62.9897193664907,3226,60.0333333333333,80,2,0,145,103,29,2,20,410,"rural",127.4,0,0,2022,17.9996771068776,588,38,35,0.592541450697114,0.75127520789753
416,"Urfahr surroundings <416>",2022,87127,871,41295,0.0190041892127771,10.3,44599.9592816066,1650.81269699513,0.0732566695688619,"AT312",64200,51,659.67,132.076644382797,3752,16.45,600,0,1,190,109,41,6,19,310,"rural",119.5,0,0,2022,17.8301543223927,708,49,24,0.360728613249485,0.553848298508387
417,"V cklabruck <417>",2022,139416,2294,66375,0.0314070179762051,12.1,38759.010736377,835.887504145043,0.0370777244280183,"AT315",43700,91,1084.85,128.511775821542,4228,55,39.4333333333333,4,2,370,240,85,15,57,102,"urban",118.3,0,0,2022,22.6548208233476,1229,118,44,0.406396132571004,0.554055687258867
418,"Wels rural area <418>",2022,75239,1119,34286,0.0273240055673577,10.9,41013.3239813702,1032.86330125533,0.0151149526892277,"AT312",64200,42,457.71,164.38137685434,3666,40.4,600,6,3,201,158,60,11,24,310,"rural",197.2,0,1,2022,20.7956505140661,703,30,36,0.15380118225321,0.784964164302882
501,"Salzburg urban area <501>",2022,155331,3712,74369,0.0458486697463007,16.9,37235.5584558568,1380.95451142307,0.184953075561011,"AT323",65400,92,65.65,2366.04722010663,5443,0,0,17,14,600,375,122,32,89,101,"urban",1426.9,3,0,2022,57.2820319150979,143,78,34,0.196501381033802,0.236222543732737
502,"Hallein <502>",2022,61071,868,28586,0.0267200246267508,13.7,38224.23624597,647.275792657911,0.0514722582105866,"AT323",65400,44,668.35,91.3757761651829,4992,26.05,16.0166666666667,4,0,168,109,30,12,7,101,"urban",430.2,0,1,2022,31.4762282991036,260,38,14,0.681111931573442,0.68266568211187
503,"Salzburg surroundings <503>",2022,155693,1839,71870,0.021939085931069,14.8,40843.2790932097,742.69798060355,0.00510329034488351,"AT323",65400,95,1004.47,155.000149332484,5258,15.2666666666667,15.8833333333333,3,3,493,315,119,21,85,310,"rural",403.6,3,0,2022,22.0674491462415,938,149,69,0.471806997154651,0.488027491684367
504,"St. Johann im Pongau <504>",2022,81706,1876,37543,0.042478998256459,12.7,32001.7317484701,639.223165329661,0.00674598594528825,"AT322",49800,60,1755.37,46.5463121735019,4516,53.1333333333333,50.7166666666667,3,1,262,200,54,5,27,420,"rural",271.3,0,0,2022,31.3125060685503,381,94,56,0.724670887233167,0.724670887233167
505,"Tamsweg <505>",2022,20159,306,9858,0.0297058538006019,11.4,33825.6147121535,603.998703341173,0.0100165003749884,"AT321",40300,27,1019.65,19.77050948855,2990,100,199.983333333333,0,0,70,42,12,1,7,420,"rural",126.3,0,0,2022,14.5941447175169,144,19,7,0.761729630065513,0.780353850378565
506,"Zell am See <506>",2022,88646,2378,41787,0.0507479886467914,13.6,30803.3147447852,660.188512217641,0.0275422465366697,"AT322",49800,73,2641.07,33.5644265392436,4669,81.5666666666667,119.216666666667,4,0,325,199,59,7,34,410,"rural",344.7,0,0,2022,26.9397972753992,529,67,45,0.649793064348483,0.649940470566002
601,"Graz urban area <601>",2022,292630,10816,134468,0.0683855793426993,12.2,36753.1758853505,1491.53360558022,0.0319828591230813,"AT221",57400,147,127.57,2293.8778709728,3350,0,0,19,30,924,583,181,52,99,101,"urban",430.4,4,0,2022,52.9636498890882,419,232,276,0.278471711976488,0.310139603232917
